Author,P,T,Type of liquid,Type of Gas,DenL,DenG,VisL,VisG,ST,ID,Roughness,Ang,L/D,Vsl,Vsg,Flow_label
1982_Ova,102973.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-10.0,,0.004,0.1,SW
1982_Ova,103792.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,70.0,,1.57627,6.28881,I
1982_Ova,102647.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,15.0,,1.04811,0.151886,I
1982_Ova,102812.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,20.0,,0.0967377,1.59298,I
1982_Ova,103924.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-80.0,,0.0040771,16.3839,SW
1982_Ova,102725.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-1.0,,0.0063,0.016,SS
1982_Ova,102210.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-1.0,,4.0,0.25,DB
2003_ Pl,2060.0,26.9,Water,Nitrogen,1000.0,23.44,0.001,2.694e-06,181.07,0.1064,0,3.0,,1.14476,0.1,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0763,0,-5.0,313.0,0.049026599999996,0.102894,SS
1982_Ova,103517.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-90.0,,1.59454,6.50752,I
1982_Ova,102830.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,20.0,,0.0156194,9.35686,I
1982_Ova,102008.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,2.0,,1.0,0.063,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,9.0,931.0,0.207507,13.4406,A
2001_Mat,,,Oil,Air,879.8,1.3,0.483,1.85e-05,0.03,0.0508,0,0.0,,0.021709044420945,0.457063725393857,I
1982_Ova,102813.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,20.0,,0.0964255,2.55763,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0763,0,9.0,313.0,0.049026599999989,0.102894,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0512,0,0.0,464.0,0.11957,16.4415,A
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0763,0,1.0,313.0,0.049026599999992,0.102894,I
1999_Men,25.7,25.0,Oil,Air,884.139203322693,1.49,0.004939909619424,1.9e-05,0.03,0.0501,0,1.0,8383.2,0.0047,6.8,SW
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,5.0,931.0,0.0586341,3.15639,A
2003_Abd,592.0,35.0,Water,Nitrogen,1000.0,6.469,0.001,2.694e-06,0.07,0.1064,0,1.0,,2.082,1.92252,I
1982_Ova,102595.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-10.0,,1.73825,16.0,I
1982_Ova,101888.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,2.0,,0.0063,10.0,SW
1982_Ova,103972.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,80.0,,0.388905,10.1116,I
1982_Ova,104014.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,80.0,,0.252548,0.0988403,B
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,-9.0,931.0,0.207179,0.135935,SS
1982_Ova,103399.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-70.0,,0.0401569,15.9746,SW
1982_Ova,103487.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-80.0,,0.268488,6.17865,SW
2001_Mat,,,Oil,Air,879.8,1.3,0.483,1.85e-05,0.03,0.0508,0,0.0,,0.590631489414955,1.50236784872637,I
1997_Rob,790.0,54.0,Oil,CO2,1059.0,14.9,0.001,1.6e-05,0.07,0.0972,0,-2.0,185.0,0.0984123,4.62766,SW
1982_Ova,103314.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-90.0,,0.652852,0.158015,I
1997_Rob,450.0,54.0,Oil,CO2,1059.0,8.25,0.001,1.6e-05,0.07,0.0972,0,5.0,185.0,1.01602,1.20763,I
1982_Ova,102941.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,30.0,,0.0755076,0.0835597,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0512,0,-5.0,464.0,0.0984072,0.497202,SS
1985_Piu,100.0,20.0,Water,Air,1000.0,1.12,0.001,6.957e-05,0.07,0.0254,0,0.0,,0.219512195121951,67.6829268292683,A
1982_Ova,102901.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,30.0,,1.03329,0.0552161,I
1982_Ova,103232.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-50.0,,1.00818,0.0644291,I
1982_Ova,103645.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,50.0,,2.13474,0.0379777,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,0.0,931.0,0.0294273,0.243623,I
1982_Ova,101884.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,2.0,,4.0,2.5,DB
1982_Ova,103307.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-70.0,,4.43581,2.39751,DB
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,1.0,931.0,1.40386,2.73842,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0763,0,-1.0,313.0,0.049026599999997,0.102894,SS
1982_Ova,103982.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-80.0,,0.0157583,25.9328,A
2001_Man,3229.3,53.9,Oil,Nat Gas,793.984803910035,22.64,0.00321786309303,1.291e-05,0.015,0.0549,0,90.0,1912.6,0.159059303443059,4.70259900891748,A
1982_Ova,104022.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,80.0,,1.02735,0.10301,B
1982_Ova,102483.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-10.0,,2.5,0.025,DB
1982_Ova,102072.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,5.0,,2.5,0.063,DB
1982_Ova,102734.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,20.0,,3.79404,0.0233959,DB
1982_Ova,103920.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-80.0,,0.067147,10.2807,SW
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,1.0,931.0,0.0610753,25.483,A
2003_Abd,490.0,35.0,Water,Air,1000.0,5.516,0.001,3.354e-06,0.07,0.0549,0,0.0,,0.242326,3.92419,I
1982_Ova,101706.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,0.25,,0.4,6.0,I
1982_Ova,103803.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,70.0,,0.00402756,6.60287,I
1982_Ova,101837.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,0.5,,1.5,2.5,I
1982_Ova,103084.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-50.0,,4.15899,0.143301,DB
1982_Ova,103236.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-90.0,,4.32876,6.82144,DB
1982_Ova,102005.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,2.0,,0.0063,0.063,I
1982_Ova,102159.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,5.0,,0.63,6.3,I
1982_Ova,102567.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-10.0,,0.0025,25.0,SW
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0512,0,5.0,464.0,1.99394,4.87481,I
1997_Rob,790.0,54.0,Oil,CO2,1059.0,14.9,0.001,1.6e-05,0.07,0.0972,0,5.0,185.0,0.990718,3.03045,I
1982_Ova,104071.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,85.0,,0.0388605,6.23217,I
1982_Ova,102522.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-10.0,,1.6,0.25,SW
1997_N. ,-80.6,-256.0,H-liq,H-gas,77.0416024653313,0.1254,1.16508037712477e-05,5.066e-07,0.07,0.00874,0,1.5,,0.138512,4.98435,A
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,0.0,931.0,0.620824,0.876987,I
1982_Ova,102933.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,30.0,,0.168296,0.0833369,I
1982_Ova,102995.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-30.0,,0.426345,10.1003,SW
2003_Abd,490.0,35.0,Water,Air,1000.0,5.516,0.001,3.354e-06,0.07,0.0549,0,0.0,,0.341641,0.649382,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0512,0,0.0,464.0,0.116817,1.92713,I
1982_Ova,103261.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-90.0,,0.391374,0.0490404,A
1982_Ova,101409.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,0.0,,0.06,1.0,SS
1982_Ova,102073.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,10.0,,4.0,10.0,DB
2001_Man,3270.3,57.3,Oil,Nat Gas,790.116749981473,24.05,0.00321786309303,1.291e-05,0.015,0.0549,0,0.0,1912.6,0.116054139440813,4.94176749010354,A
2003_Abd,490.0,35.0,Water,Air,1000.0,5.516,0.001,3.354e-06,0.07,0.0549,0,0.0,,0.0230565,0.107461,SW
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0512,0,0.0,464.0,0.20492,0.670527,I
1982_Ova,102063.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,5.0,,2.5,0.063,I
2001_Man,3162.4,51.6,Oil,Nat Gas,794.859129679355,22.87,0.00321786309303,1.291e-05,0.015,0.0549,0,1.03,1912.6,0.10603220922811,5.95746368504517,A
1982_Ova,101403.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,0.0,,0.06,0.4,SS
1997_Rob,270.0,50.0,Oil,CO2,1055.0,5.02,0.001,1.6e-05,0.07,0.0972,0,5.0,185.0,0.506934,9.54615,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0512,0,0.0,464.0,0.602897,0.0515271,I
1982_Ova,102425.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,20.0,,2.48936,2.64165,I
1982_Ova,103532.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-80.0,,0.633249,15.51,A
1997_Rob,450.0,54.0,Oil,CO2,1059.0,8.25,0.001,1.6e-05,0.07,0.0972,0,5.0,185.0,0.516147,5.06762,I
1982_Ova,101771.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,0.5,,2.5,10.0,I
1982_Ova,102250.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-1.0,,0.63,0.440351,SW
1982_Ova,102066.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,5.0,,2.5,0.63,I
1982_Ova,102180.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,10.0,,0.0025,6.3,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,1.0,931.0,0.352177,5.04807,I
2003_ Pl,2060.0,26.9,Water,Nitrogen,1000.0,23.44,0.001,2.694e-06,118.07,0.1064,0,1.0,,2.00429,0.239192,I
1982_Ova,103366.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-70.0,,0.0599222,25.8691,A
2001_Mat,,,Oil,Air,879.8,1.3,0.483,1.85e-05,0.03,0.0508,0,0.0,,0.598176727922831,1.05808378963957,I
1982_Ova,103569.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,50.0,,0.249759,15.6238,A
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0763,0,1.0,313.0,0.049026599999993,0.102894,SW
1982_Ova,101717.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,0.25,,0.6,15.0,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0512,0,0.0,464.0,0.893,1.43624,I
1982_Ova,101443.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,0.0,,0.063,10.0,SW
1982_Ova,101879.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,2.0,,4.0,0.63,DB
1982_Ova,102532.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,15.0,,2.7725,1.53993,I
1982_Ova,101802.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,0.5,,0.15,0.0399654,I
1982_Ova,101906.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,1.0,,1.0,0.1,I
1982_Ova,103938.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-80.0,,0.024479,0.016445,SW
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,9.0,931.0,0.210525,1.77878,I
1982_Ova,102768.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-1.0,,0.04,4.0,SW
1982_Ova,102886.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,30.0,,2.34651,1.74192,I
1982_Ova,102685.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,30.0,,0.0101045,0.0998315,I
1982_Ova,102514.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,15.0,,2.6813,0.245824,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0512,0,1.0,464.0,2.12995,0.838421,DB
1982_Ova,102434.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,20.0,,16.7517,1.05071,I
1982_Ova,101406.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,0.0,,0.06,0.06,SS
1982_Ova,102390.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-5.0,,1.6,0.063,SW
1985_Piu,100.0,20.0,Water,Air,1000.0,1.12,0.001,6.957e-05,0.07,0.0254,0,0.0,600.0,0.121951219512195,2.09146341463415,I
1982_Ova,102444.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-5.0,,0.0025,25.0,SW
1982_Ova,102854.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,30.0,,2.31376,0.196736,DB
2003_ Pl,2060.0,26.9,Water,Nitrogen,1000.0,23.44,0.001,2.694e-06,187.07,0.1064,0,3.0,,2.09109,0.930572,I
1982_Ova,103429.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-90.0,,2.47419,0.0490195,DB
2001_Mat,,,Oil,Air,879.8,1.3,0.483,1.85e-05,0.03,0.0508,0,0.0,,0.699177113387946,0.334811414715788,I
1982_Ova,102775.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,20.0,,0.0103039,0.0238709,I
1982_Ova,103520.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-90.0,,3.7474,10.2145,I
1982_Ova,101776.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,0.5,,0.004,1.5,I
1999_Men,37.7,22.9,Oil,Air,885.625805580523,1.64,0.005303288158076,1.9e-05,0.03,0.0501,0,1.0,8383.2,0.0213,16.2,A
1982_Ova,102019.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,5.0,,0.0025,2.5,I
1982_Ova,103406.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-70.0,,2.57783,3.85775,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,5.0,931.0,0.907661,10.892,A
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,0.0,931.0,0.0609756,0.900467,I
2001_Mat,,,Oil,Air,879.8,1.3,0.483,1.85e-05,0.03,0.0508,0,0.0,,0.287023814210292,0.498207933358139,I
1982_Ova,103117.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-30.0,,0.0103111,0.0154883,SW
1982_Ova,101704.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,0.5,,0.063,25.0,A
1982_Ova,103571.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,50.0,,0.00389781,24.0849,A
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0763,0,1.0,313.0,0.049026599999991,0.102894,I
2003_ Pl,2060.0,26.9,Water,Nitrogen,1000.0,23.44,0.001,2.694e-06,14.07,0.1064,0,0.0,,3.41761,0.877295,DB
1982_Ova,103964.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-80.0,,1.02245,0.256951,A
1982_Ova,102489.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-10.0,,3.0,0.25,DB
1982_Ova,104269.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,90.0,,0.0358865,6.42042,I
1982_Ova,102163.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,10.0,,2.5,1.0,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0763,0,-9.0,313.0,0.049026599999994,0.102894,SS
2003_ Pl,2060.0,26.9,Water,Nitrogen,1000.0,23.44,0.001,2.694e-06,203.07,0.1064,0,3.0,,1.1121,1.33352,I
1982_Ova,102817.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-1.0,,1.63,1.6,I
1982_Ova,101778.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,0.5,,0.004,0.0399654,I
1999_Men,54.5,22.4,Oil,Air,885.980126762268,1.84,0.005393675348425,1.9e-05,0.03,0.0501,0,0.0,8383.2,0.0013,25.7,A
1982_Ova,103189.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-30.0,,1.64785,42.3151,I
1982_Ova,101766.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,0.5,,2.5,6.3,I
1982_Ova,104164.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,90.0,,2.7223,1.55761,DB
1982_Ova,101418.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,0.0,,0.004,10.0,SW
1982_Ova,103685.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,70.0,,0.0247089,39.2364,A
1982_Ova,102506.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,15.0,,0.164878,10.3663,A
1997_N. ,-80.6,-256.0,H-liq,H-gas,77.0416024653313,0.1254,1.16508037712477e-05,5.066e-07,0.07,0.00874,0,1.5,,0.190716,0.0908434,I
2003_ Pl,2060.0,26.9,Water,Nitrogen,1000.0,23.44,0.001,2.694e-06,141.07,0.1064,0,1.0,,0.0762699,0.554459,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0763,0,0.0,313.0,0.049026599999999,0.102894,SW
1982_Ova,102142.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,5.0,,1.0,1.0,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0763,0,5.0,313.0,0.04902659999999,0.102894,I
1982_Ova,102220.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,15.0,,2.79912,9.64662,I
1982_Ova,101982.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,2.0,,0.0063,16.0,SW
1982_Ova,103254.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-50.0,,0.408284,6.44382,I
1982_Ova,102324.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-1.0,,2.5,0.4,I
1982_Ova,101887.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,1.0,,0.4,16.0,A
2007_Ome,9000.0,30.0,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93e-05,0.013,0.189,0,90.0,275.1,0.653456,6.11121,A
2001_Man,3221.9,51.7,Oil,Nat Gas,791.878680856581,23.46,0.00321786309303,1.291e-05,0.015,0.0549,0,0.0,1912.6,0.314807558000602,5.84755690113321,A
1982_Ova,103000.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-10.0,,1.0,2.5,SW
1982_Ova,101598.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,0.25,,0.25,15.0,A
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,-9.0,931.0,2.14708,2.93942,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,5.0,931.0,1.40957,0.243435,I
1982_Ova,103377.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-70.0,,0.631206,0.245376,SW
1982_Ova,102076.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,5.0,,2.5,0.25,DB
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,0.0,931.0,0.0577722,0.448596,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0763,0,-9.0,313.0,0.049026599999994,0.102894,SS
2003_ Pl,2060.0,26.9,Water,Nitrogen,1000.0,23.44,0.001,2.694e-06,57.07,0.1064,0,0.0,,0.330333,0.372928,I
1982_Ova,101363.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,0.0,,4.0,0.4,DB
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,-1.0,931.0,3.06309,0.147801,DB
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,0.0,931.0,0.881683,0.136884,I
1982_Ova,103225.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-50.0,,0.159533,9.30572,I
1982_Ova,103314.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-70.0,,0.671658,0.619822,SW
1982_Ova,102419.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-5.0,,0.004,6.3,SW
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,0.0,931.0,2.14798,0.0853639,DB
1982_Ova,103199.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-50.0,,0.0103532,3.78552,I
1982_Ova,103763.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,70.0,,0.0912698,0.245721,I
1982_Ova,102828.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,20.0,,0.0391043,9.72694,I
1982_Ova,101562.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,0.25,,0.01,6.3,SW
2003_Abd,592.0,35.0,Water,Nitrogen,1000.0,6.469,0.001,2.694e-06,0.07,0.1064,0,1.0,,5.66307,4.10113,DB
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0512,0,0.0,464.0,0.30069,0.151035,I
2001_Mat,,,Oil,Air,879.8,1.3,0.483,1.85e-05,0.03,0.0508,0,0.0,,0.977176216877177,1.10238510348633,I
1985_Piu,100.0,20.0,Water,Air,1000.0,1.12,0.001,6.957e-05,0.07,0.0954,0,0.0,260.0,0.384146341463415,30.3963414634146,I
1982_Ova,101416.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,0.0,,0.0025,2.5,SS
1982_Ova,101556.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,0.25,,0.01,4.0,SW
1982_Ova,103448.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-70.0,,1.67259,1.00021,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0512,0,-9.0,464.0,0.964424,9.69861,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,-9.0,931.0,0.356829,19.6391,A
1982_Ova,101778.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,1.0,,3.0,0.025,DB
1982_Ova,103109.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-30.0,,0.0106379,0.604806,SW
1982_Ova,103557.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-80.0,,1.01672,15.8471,A
1982_Ova,103887.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,90.0,,0.00416865,0.0590299,I
1982_Ova,102783.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-1.0,,0.1,10.0,A
1982_Ova,103774.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,70.0,,0.0926527,2.3891,I
1982_Ova,102997.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-10.0,,0.6,1.5,SW
2001_Man,1482.7,57.6,Oil,Nat Gas,804.912711348119,10.37,0.00321786309303,1.291e-05,0.015,0.0549,0,90.0,1912.6,0.333464152873582,4.3413749164943,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0512,0,9.0,464.0,0.0475772,0.200913,I
1982_Ova,102275.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-1.0,,0.01,10.0,SW
1982_Ova,101819.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,0.5,,1.0,4.0,I
2003_ Pl,2060.0,26.9,Water,Nitrogen,1000.0,23.44,0.001,2.694e-06,12.07,0.1064,0,0.0,,3.58613,0.396438,DB
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0763,0,9.0,313.0,0.049026599999988,0.102894,I
1982_Ova,102703.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,15.0,,0.702973,0.912843,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,-5.0,931.0,0.632482,14.7469,A
